data,label
"[-0.05581101  0.03347658  0.05371235  0.01216981 -0.00542703 -0.07735963
 -0.02590532 -0.16071819  0.13143635 -0.13319436  0.29617563 -0.1491902
 -0.21824063 -0.09415182 -0.04797969  0.15843882 -0.19699885 -0.06818851
 -0.05547564  0.03068013  0.12040707 -0.03179808  0.04918384  0.06005425
 -0.0635916  -0.35495111 -0.08998615 -0.15859775  0.14786586 -0.06345242
 -0.11745628  0.01932965 -0.1553838  -0.08071163 -0.02178952  0.07775097
 -0.02109734 -0.08721056  0.18677491 -0.04647904 -0.22473422  0.02775108
 -0.00734897  0.19616184  0.17652133  0.09690991  0.03107839 -0.19065976
  0.10042748 -0.19098143  0.04992837  0.09327409  0.08661993  0.09254541
  0.0349685  -0.1937093   0.07244477  0.06431457 -0.20274924  0.08718278
  0.10732912 -0.06454632  0.07949295  0.00822298  0.22479028  0.03422938
 -0.09343538 -0.10217596  0.13050494 -0.18426962 -0.02386538  0.0942848
 -0.1132541  -0.1946173  -0.32294986 -0.01617335  0.38527897  0.12716757
 -0.15457642  0.03590889 -0.06338796 -0.03952572  0.19550286  0.13766854
 -0.00292974 -0.0202167  -0.14307724 -0.01101801  0.19004409 -0.08061069
 -0.00837021  0.22847916 -0.05587598  0.0537865   0.01105677  0.06696383
 -0.12382324  0.05270466 -0.07326587 -0.02022099  0.08273578 -0.03896002
  0.00191024  0.08122025 -0.16432853  0.09922832 -0.04643217  0.01299336
  0.06332912 -0.06998619 -0.08034217 -0.00521135  0.14846665 -0.23840089
  0.22823206  0.19669962  0.1243733   0.11319511  0.07892362  0.05436216
 -0.01404856 -0.05375929 -0.25946546 -0.00693459  0.06814137 -0.01830008
  0.07663817  0.00646516]",2
"[-0.05398296  0.03173035  0.0358699  -0.02243392 -0.12468006 -0.00786231
 -0.03881753 -0.16217206  0.14708227 -0.12820953  0.24310283 -0.13424784
 -0.23960532 -0.02547966 -0.04369704  0.14912176 -0.12613814 -0.10430738
 -0.10868391 -0.03168446  0.03954527  0.00156776 -0.01932733  0.11962208
 -0.09304205 -0.35041642 -0.07619417 -0.18755727  0.08754829 -0.05354535
 -0.05955102  0.04895494 -0.10551374 -0.01206441  0.01514713  0.09302449
 -0.05692525 -0.12402897  0.22966392 -0.06355867 -0.22441941 -0.0045075
  0.00311894  0.16894104  0.14821468  0.01836001  0.08575569 -0.15263434
  0.16707876 -0.17319319  0.00548046  0.13997334  0.10164323  0.06747038
  0.07796653 -0.2084177   0.07110599  0.1441348  -0.24715005  0.09356271
  0.04532067 -0.08638653 -0.00399342 -0.01298786  0.20441589  0.08336289
 -0.0804503  -0.14766967  0.21280982 -0.21501198 -0.02510891  0.12645502
 -0.15706725 -0.23693176 -0.27297205  0.01713865  0.45240906  0.153108
 -0.16072941  0.0287498   0.00994706 -0.04735585  0.14371459  0.1100016
 -0.05899814 -0.06683356 -0.10689617  0.02517941  0.22115198 -0.05493114
  0.029214    0.23375028 -0.01962447  0.0161571   0.01308241  0.04380621
 -0.09103885  0.0416673  -0.03452867  0.02631016  0.10882982 -0.07901565
  0.04254665  0.04743726 -0.18499775  0.08974189 -0.07469139 -0.01408123
  0.0065687  -0.05128022 -0.11532397  0.00778663  0.25898105 -0.25148979
  0.193785    0.16560386  0.08835245  0.12000427  0.05326707  0.05222902
  0.01295167 -0.08939259 -0.2559399  -0.03256171  0.08713178 -0.06087105
  0.01990313  0.00501532]",2
"[-0.04530267  0.06427667  0.00472323  0.03441488 -0.09213965 -0.00450996
 -0.03285656 -0.13086051  0.13404994 -0.08266591  0.29000831 -0.06885
 -0.19567296 -0.10403457 -0.05623303  0.20672756 -0.17481472 -0.06745009
 -0.03013902  0.00139119  0.09164825 -0.00364939  0.02375585  0.04659274
 -0.07230972 -0.35534698 -0.07334811 -0.0944029   0.12153768 -0.07827298
 -0.05883997  0.02849458 -0.18806751 -0.05930084  0.0215325   0.02000676
 -0.04619411 -0.0905989   0.21946821  0.00639875 -0.23411047 -0.01326359
  0.03288462  0.19358611  0.17488421  0.10252769  0.03315206 -0.18625489
  0.1302378  -0.15526971  0.03963631  0.09927075  0.09636308  0.04828437
 -0.05350917 -0.16918497  0.02715715  0.04747449 -0.20199996  0.01711028
  0.06164816 -0.08899858  0.0041191   0.00250577  0.24868698  0.04476566
 -0.07945958 -0.14860101  0.17308365 -0.16483685 -0.04597251  0.07116281
 -0.10770597 -0.20581293 -0.35522082  0.01491695  0.44354317  0.08860766
 -0.15687484  0.03593674 -0.02472174 -0.03080236  0.1786478   0.1992013
 -0.01329246 -0.0499327  -0.09801424 -0.00817331  0.2258966  -0.108057
 -0.05235164  0.21596664 -0.02160042  0.09040073  0.00450143  0.07372002
 -0.0855573   0.07308611 -0.05132742 -0.04139634  0.09720231  0.02688668
  0.06288549  0.13233379 -0.14337701  0.11199012 -0.02156567  0.01872851
  0.09107386 -0.0444091  -0.09971155 -0.08715407  0.11218819 -0.21468696
  0.22985291  0.14438026  0.06684037  0.12981543  0.12016176  0.1085774
  0.01782418 -0.0499861  -0.23550831 -0.0026554   0.09925262 -0.03981055
  0.09672348 -0.01157654]",2
"[-4.79276218e-02  3.07899751e-02  4.32225615e-02  8.47489201e-03
 -8.63554850e-02 -4.56665680e-02 -1.23048862e-02 -1.35471418e-01
  1.38280302e-01 -1.12299025e-01  2.97526419e-01 -7.09486082e-02
 -2.40447238e-01 -8.98418278e-02 -4.38847467e-02  1.81124255e-01
 -1.46163851e-01 -3.55642512e-02 -5.94006851e-02 -5.45943156e-02
  1.29037574e-01  4.25930209e-02  6.90273046e-02  8.90486967e-03
 -1.09381020e-01 -3.65382642e-01 -6.29013404e-02 -1.19786054e-01
  5.19127846e-02 -7.66380653e-02 -4.43459637e-02  6.04571402e-02
 -1.52721331e-01 -2.51457412e-02  2.90060863e-02  3.15629803e-02
 -1.38931265e-02 -1.08249418e-01  2.34095737e-01  1.47778401e-02
 -1.88875288e-01 -1.12305880e-02 -2.04193518e-02  1.39092296e-01
  1.20749593e-01  5.82546853e-02  5.63780628e-02 -2.18846768e-01
  1.39193267e-01 -1.53425440e-01  7.87836872e-03  1.05190396e-01
  2.23483946e-02  1.48149608e-02  3.25905196e-02 -1.54997572e-01
  2.67774649e-02  3.31274532e-02 -2.00721264e-01 -3.43894921e-02
  1.68240629e-02 -5.19307405e-02 -2.87243947e-02 -4.09553722e-02
  2.09835112e-01  4.34663035e-02 -8.04186314e-02 -1.08061828e-01
  1.73592418e-01 -1.42026171e-01 -5.97941466e-02  6.48425296e-02
 -1.35421053e-01 -1.93457216e-01 -3.07175100e-01  2.55290768e-04
  4.30965394e-01  5.13412431e-02 -1.95254117e-01  1.94032397e-02
 -4.44513075e-02 -5.67402989e-02  1.80415064e-01  1.45414487e-01
 -9.76933725e-03 -2.05818508e-02 -7.67253786e-02  1.80404373e-02
  2.25604817e-01 -1.22856490e-01 -5.40876314e-02  2.34349221e-01
 -8.93111620e-03  1.10117026e-01  2.86973901e-02  3.11723072e-02
 -8.74305367e-02  4.63280939e-02 -6.11948259e-02 -1.19186556e-02
  1.16692320e-01 -2.12161336e-02  4.71167406e-03  1.09356172e-01
 -1.72968149e-01  7.56408945e-02 -3.55902053e-02 -6.23684078e-02
  4.63331193e-02 -7.36700445e-02 -1.26383111e-01 -5.03577441e-02
  1.22555844e-01 -2.28050739e-01  2.14936450e-01  1.73174530e-01
  4.85572331e-02  1.47399083e-01  6.97492734e-02  6.43640682e-02
  6.37784426e-04 -3.08640283e-02 -2.29470685e-01 -3.61620970e-02
  1.15000986e-01  5.15426858e-04  3.47708203e-02 -4.56225984e-02]",2
"[-0.03618052  0.05113166  0.09664621  0.02365094 -0.05097267 -0.03271391
 -0.0562107  -0.14712316  0.10749099 -0.08298036  0.30780521 -0.09577174
 -0.22058123 -0.09701342 -0.04181604  0.16296364 -0.17497019 -0.06629755
 -0.03190063  0.00783208  0.13281991 -0.00551675  0.03558389  0.03688456
 -0.04131912 -0.38484484 -0.11935264 -0.1188951   0.12736142 -0.04470089
 -0.12119041 -0.00309443 -0.1809548  -0.07371207  0.01731905  0.0320296
 -0.04949588 -0.11534849  0.1899378  -0.03084081 -0.19730087  0.04463688
  0.00532698  0.17799643  0.17846046  0.115625    0.08257343 -0.19376805
  0.11140284 -0.16676654  0.07315081  0.17031124  0.1102884   0.06463714
 -0.00683124 -0.1879449   0.01395294  0.06713978 -0.17926399  0.10764978
  0.11677308 -0.05325209  0.00639903 -0.05626651  0.21123119  0.058446
 -0.13148023 -0.17068896  0.11685196 -0.18003751 -0.049262    0.07509325
 -0.18986998 -0.22138827 -0.33234441  0.02364471  0.43734434  0.09882861
 -0.18771006  0.01689786 -0.0591264  -0.00286675  0.16657791  0.19557254
  0.00175337 -0.01705264 -0.11180662  0.00219196  0.20213927 -0.09942231
 -0.04009669  0.24707998 -0.04868994  0.10101545 -0.01563564  0.07743349
 -0.06975913  0.04104011 -0.05623262  0.00434807  0.04962142 -0.0137526
  0.00495505  0.09969258 -0.13612662  0.10583317 -0.06083617  0.04945873
  0.05294415 -0.09026794 -0.11958881 -0.04063116  0.14926711 -0.23666438
  0.22002028  0.20017911  0.10680924  0.10406264  0.09964933  0.10520572
  0.015766   -0.05520124 -0.2709454  -0.00581669  0.06373395 -0.0282488
  0.05138789 -0.01713007]",2
"[-0.08599493  0.05065409  0.0551902   0.016914   -0.03079927 -0.01898091
 -0.06833348 -0.14285363  0.12997197 -0.09713762  0.31796876 -0.1063241
 -0.22221702 -0.0848703  -0.09052014  0.14041743 -0.17310423 -0.08371747
 -0.00983057  0.03241593  0.17056768 -0.01909226  0.01295341  0.044817
 -0.0722089  -0.33172792 -0.10583154 -0.12299725  0.10823966 -0.06893975
 -0.13399105 -0.02391111 -0.16606982 -0.07263022  0.02338388  0.07629065
 -0.04161032 -0.09930401  0.19338647 -0.03725722 -0.18029903  0.04009464
  0.00331974  0.21548539  0.19305585  0.10305235  0.0354262  -0.18546411
  0.09915941 -0.18175295  0.0417701   0.18101682  0.12875089  0.07998976
 -0.00491917 -0.17702259  0.04676642  0.04671103 -0.15657057  0.08357579
  0.10275306 -0.06619231  0.03630346 -0.02698131  0.18313047  0.03607239
 -0.11594919 -0.17000084  0.0954104  -0.19753963 -0.05931738  0.08561853
 -0.17302364 -0.23306888 -0.30680224 -0.01418329  0.43003833  0.11986718
 -0.19300404  0.05535547 -0.0408996  -0.01992866  0.17511223  0.16173458
  0.01012942 -0.00484474 -0.14555986 -0.01632193  0.22583148 -0.09963843
 -0.03273457  0.2077564  -0.03496821  0.06452656  0.03475852  0.07241179
 -0.06140095  0.03569989 -0.05529556 -0.00732975  0.02625939 -0.03912699
 -0.00711874  0.08137881 -0.1537323   0.10547303 -0.05102491  0.03003174
  0.02301241 -0.09385825 -0.11331698 -0.01016149  0.1537267  -0.2414715
  0.20782392  0.20065819  0.12010761  0.11460193  0.10081676  0.08536043
  0.00663484 -0.00850929 -0.23387139 -0.04427655  0.00890692 -0.01237254
  0.07998532 -0.02682258]",2
"[-0.05859152  0.05998741  0.06948555 -0.00348562 -0.03916423 -0.00887094
 -0.02378461 -0.14410906  0.14632636 -0.12448575  0.3254137  -0.08776521
 -0.2324554  -0.09882272 -0.06228038  0.15742481 -0.15870772 -0.01954497
 -0.05397784 -0.03472652  0.15474361  0.05385298  0.06172438 -0.00754663
 -0.1060749  -0.38674825 -0.09164015 -0.10236809  0.10123629 -0.04359104
 -0.06723352  0.03941607 -0.15334778 -0.03943229  0.02708083  0.04785962
 -0.02704004 -0.09193973  0.19447744  0.00200242 -0.16747773  0.02233439
 -0.01200429  0.17725469  0.14559476  0.06920342  0.06417372 -0.24882907
  0.13101287 -0.16050245  0.01458768  0.13533494  0.03214264  0.06796578
  0.03559149 -0.15658092  0.03334771  0.05088203 -0.19487427  0.00085084
  0.0364811  -0.03567071 -0.00379553 -0.04443129  0.1773885   0.03083386
 -0.10392301 -0.15336926  0.12979832 -0.15599038 -0.03068048  0.0923553
 -0.15430014 -0.20716712 -0.31386662  0.01543298  0.43664008  0.08945847
 -0.16893859  0.03642961 -0.06319084 -0.0571981   0.17822407  0.15494452
 -0.0096794  -0.00862762 -0.07406573  0.03394049  0.20458005 -0.12147631
 -0.04315043  0.25434467 -0.01781748  0.10478228  0.01517324  0.06225522
 -0.12073847  0.05364392 -0.06505914 -0.02086419  0.08424108 -0.0234035
  0.02003467  0.09951532 -0.18443239  0.14049813 -0.04328676 -0.02664182
  0.0621199  -0.11147066 -0.09650452 -0.0133247   0.14016737 -0.25034517
  0.19533761  0.18657047  0.09034327  0.16184519  0.0936137   0.06741416
 -0.00396425 -0.02206437 -0.22758693 -0.01714776  0.07092644 -0.01265437
  0.02916659 -0.06082019]",2
"[-0.02922462  0.0661168   0.0622622  -0.0280382   0.0040965  -0.00065603
 -0.02480918 -0.13350128  0.1540869  -0.06745593  0.31379628 -0.08452181
 -0.19070914 -0.10408899 -0.03164441  0.12697917 -0.1552375  -0.01392885
 -0.06462318 -0.00936152  0.09164695 -0.0319639   0.02865027  0.05401003
 -0.03929565 -0.35148385 -0.11972106 -0.10638015  0.14914799 -0.06517009
 -0.08289787  0.00986661 -0.19236033 -0.06863943 -0.01126497  0.0115352
 -0.07732383 -0.10352398  0.18995324 -0.01019427 -0.15381858  0.0450135
 -0.01717597  0.19216308  0.19671223  0.09113944  0.04673153 -0.18888626
  0.1163937  -0.18821195  0.03833593  0.16410048  0.05062162  0.08027737
  0.01751129 -0.15142129  0.03943936  0.03044771 -0.19672565  0.07666789
  0.06130858 -0.05446758 -0.02273286 -0.03605992  0.17894018  0.07986951
 -0.11408237 -0.18676172  0.11885086 -0.18031681 -0.01187238  0.10560419
 -0.14884    -0.2347149  -0.31554115  0.07074063  0.43128917  0.16965407
 -0.18410832  0.04132827 -0.08375796 -0.04743334  0.19033493  0.18178983
  0.00096758 -0.02390409 -0.08862317  0.02097799  0.16414244 -0.09011319
 -0.04898511  0.26245439 -0.03463717  0.10189977 -0.03728679  0.06600206
 -0.09822131  0.05515574 -0.09703278 -0.02366764  0.08900968  0.05141968
  0.03279886  0.11071749 -0.13279378  0.15278316 -0.02006337  0.00695896
  0.06091392 -0.09067877 -0.09381777 -0.03068674  0.12945814 -0.25553825
  0.19837806  0.1738838   0.11524359  0.09469818  0.11372489  0.07478949
  0.04276495 -0.04625058 -0.22554468  0.00974836  0.04558592 -0.00427281
  0.02862604 -0.04975615]",2
"[-0.09395735  0.02001065  0.12241771  0.02875648 -0.00617996 -0.10023279
 -0.08526458 -0.16481896  0.05688405 -0.07293949  0.31337702 -0.08980841
 -0.21025249 -0.07933507 -0.05735165  0.15253022 -0.18088508 -0.03439328
 -0.07386994  0.01107564  0.05007154 -0.03380922  0.07062516  0.05402588
 -0.07160575 -0.37739849 -0.12485463 -0.13269582  0.09492771 -0.02933807
 -0.09256894  0.01427543 -0.15657146 -0.08429927  0.00482413  0.05345629
 -0.04312716 -0.04334572  0.20064713 -0.00279922 -0.19502589  0.06449562
 -0.00538626  0.25537071  0.23953329  0.09461734  0.06856116 -0.15664837
  0.06664049 -0.20311846  0.0716034   0.11817267  0.11543091  0.07209135
  0.04703141 -0.12631464  0.04444951  0.07117408 -0.19636136  0.11131982
  0.08679879 -0.06667258  0.08702064  0.01333995  0.2383524   0.05626374
 -0.14215545 -0.08605336  0.10359832 -0.18177477 -0.00576186  0.08731256
 -0.1357331  -0.21718007 -0.36953333  0.01944336  0.42889559  0.11841512
 -0.20415817  0.02072041 -0.08578134 -0.07998448  0.17494296  0.16494407
 -0.00768784 -0.01400796 -0.09591897 -0.00110732  0.19126381 -0.06160277
 -0.03093823  0.26616508 -0.0318677   0.03912569  0.03932487  0.08745997
 -0.10318436 -0.00822547 -0.08737984 -0.02569483  0.02337034 -0.01239059
  0.03870238  0.05475961 -0.13431747  0.1131908  -0.03411127  0.01639137
  0.04613134 -0.05299739 -0.10370463 -0.06507085  0.15910973 -0.25731328
  0.19542396  0.20352922  0.09653211  0.0875651   0.08485324  0.03717673
 -0.02175047 -0.01227378 -0.15053093  0.01307332  0.04745334 -0.02777752
  0.11127172  0.00190987]",2
"[-0.00353227  0.08037844  0.0690914   0.01770538 -0.0769387  -0.0295295
 -0.06055747 -0.14408723  0.07422876 -0.06526926  0.28885892 -0.13381533
 -0.21437693 -0.08097672 -0.05942276  0.1807639  -0.17546503 -0.04778222
 -0.01576319  0.01561918  0.10109897 -0.01162844  0.01763771  0.01737815
 -0.00777808 -0.34324399 -0.08397882 -0.09967551  0.12028086 -0.07420423
 -0.06537958  0.01671052 -0.17537978 -0.06861565  0.00859046  0.02491704
 -0.02781183 -0.08365139  0.20392163 -0.04302184 -0.22835632  0.03111305
  0.02311922  0.18180647  0.16614181  0.11301264  0.04324675 -0.18990856
  0.10842308 -0.14655109  0.0489689   0.12442282  0.10116184  0.03703389
 -0.06824548 -0.16331646  0.0127137   0.05723745 -0.20843507  0.04929839
  0.13520175 -0.0600062   0.01133775 -0.04334904  0.1964729   0.03127631
 -0.10688942 -0.14274147  0.13263693 -0.18150686 -0.05515052  0.06397838
 -0.1307936  -0.1966833  -0.3589192   0.00488047  0.4440535   0.0918935
 -0.14883417  0.00892842 -0.01983658 -0.03336634  0.16205861  0.18920328
 -0.01337414 -0.00393396 -0.08178129  0.02215554  0.19400831 -0.11087096
 -0.03768329  0.20890646 -0.04006113  0.11078544 -0.03326165  0.08636712
 -0.04203758  0.061295   -0.07876885  0.00550667  0.04381353 -0.00819753
  0.03971146  0.13165128 -0.15058731  0.12111528 -0.02910062  0.02750283
  0.05112624 -0.04793798 -0.0712164  -0.04721502  0.16134009 -0.20054516
  0.18369533  0.18985459  0.09899858  0.08846203  0.11453886  0.09864789
  0.0268763  -0.08038195 -0.28402776 -0.01533263  0.0627322  -0.02407478
  0.08802053  0.01082051]",2
"[-3.41503769e-02  6.77981749e-02  3.47726643e-02  1.21022929e-02
 -5.37677333e-02 -1.10873803e-02 -5.26295491e-02 -1.48219958e-01
  1.14065349e-01 -7.22605214e-02  2.91882694e-01 -9.43774357e-02
 -1.72048986e-01 -1.37870640e-01 -6.19622469e-02  1.67429790e-01
 -1.73007026e-01 -7.99889043e-02 -3.34071033e-02 -1.20985070e-02
  1.00735448e-01 -3.43638435e-02  2.80140676e-02  4.26559336e-02
 -4.85717803e-02 -3.41832072e-01 -6.87035024e-02 -1.16877049e-01
  1.67170182e-01 -6.22976124e-02 -9.75518078e-02  1.93824917e-02
 -1.84344366e-01 -6.94672614e-02  1.47915110e-02  6.18078373e-02
 -2.49554049e-02 -8.34096670e-02  1.95071429e-01 -5.57682402e-02
 -2.12103009e-01  4.50393856e-02  1.85692776e-02  1.73236802e-01
  1.89664975e-01  9.25909728e-02  6.68014735e-02 -1.73288956e-01
  1.27284914e-01 -1.26497909e-01  3.54948938e-02  1.53038219e-01
  1.20114163e-01  4.13163789e-02 -4.65260036e-02 -1.54024065e-01
 -2.40407418e-03  6.85051605e-02 -1.79446533e-01  4.72415388e-02
  1.05691463e-01 -5.44601232e-02 -9.01772548e-03 -4.23684381e-02
  2.06687853e-01  5.21886423e-02 -1.10579222e-01 -1.79733351e-01
  1.58216730e-01 -1.71750069e-01 -3.64115126e-02  8.21672827e-02
 -1.44893393e-01 -1.83718950e-01 -2.95823842e-01  3.03300414e-02
  4.40269232e-01  9.97234881e-02 -1.41007856e-01  4.91711572e-02
 -5.98048568e-02 -1.61640346e-02  1.35294586e-01  1.71710715e-01
 -1.25371786e-02 -1.70968473e-02 -8.79177898e-02  9.93715483e-04
  1.91786095e-01 -8.58753696e-02 -2.79239360e-02  1.78871945e-01
 -3.80873270e-02  9.22581702e-02 -3.01255938e-02  6.49145469e-02
 -7.70117640e-02  8.55209678e-02 -4.80949953e-02 -9.62735247e-03
  4.99694236e-02 -3.91123613e-04  6.11160062e-02  1.01903215e-01
 -1.21179707e-01  1.17354423e-01 -4.79278825e-02  5.94347231e-02
  7.82783180e-02 -3.07948180e-02 -6.07842915e-02 -5.42163737e-02
  1.28660783e-01 -2.25608557e-01  2.19698757e-01  1.69133365e-01
  1.07177228e-01  9.95544344e-02  1.23707674e-01  1.19019225e-01
  4.52160314e-02 -4.19478156e-02 -2.51285642e-01 -2.13095993e-02
  5.10189682e-02 -5.10961935e-02  7.84061924e-02 -6.70378190e-03]",2
"[-0.06461598  0.01944439  0.05575914  0.00343449 -0.00602739 -0.03942826
 -0.04458705 -0.17443295  0.14141877 -0.11714186  0.29382378 -0.09148431
 -0.20480466 -0.10484438 -0.06839269  0.12559213 -0.1611504  -0.0994845
 -0.00869265  0.03576307  0.14583372 -0.01827722  0.00663747  0.04927937
 -0.07668387 -0.33174476 -0.11630421 -0.1069097   0.08314749 -0.06583026
 -0.11760597  0.02527522 -0.14648278 -0.04681747  0.02732265  0.12342519
 -0.02636271 -0.08329556  0.18307142 -0.03896887 -0.19590615  0.03322932
 -0.01085297  0.23052905  0.20061381  0.06699197  0.03926475 -0.17661755
  0.09002872 -0.17717329  0.02499442  0.1703548   0.11511312  0.06391733
  0.00064102 -0.17329217  0.04935832  0.0294094  -0.13944449  0.07494342
  0.11530965 -0.10810969  0.0371603  -0.00721133  0.17437106  0.0010692
 -0.12742709 -0.14372738  0.08863868 -0.20748241 -0.04810095  0.08370567
 -0.18122537 -0.23635288 -0.32397282 -0.00736378  0.43768808  0.13219681
 -0.18639073  0.06909907 -0.062091    0.01465888  0.17841813  0.15328223
 -0.00345324  0.02753388 -0.16866493  0.01066867  0.22203246 -0.08164001
 -0.03157419  0.20741828 -0.0456633   0.07081456  0.02980869  0.06271157
 -0.03404871  0.03155475 -0.06515867 -0.00494856  0.05721093 -0.05760373
  0.01873617  0.10838326 -0.17639412  0.1130583  -0.04696304  0.03113966
  0.05390809 -0.0738543  -0.11868368 -0.02329967  0.16307695 -0.2521936
  0.16926378  0.21788256  0.12603343  0.11563814  0.09263624  0.09042268
 -0.02130608 -0.02760287 -0.22210105 -0.01592672  0.00068051  0.01553286
  0.08865648 -0.02030229]",2
"[-0.08332045  0.03091359  0.0337551   0.02916059 -0.02455356 -0.0556218
 -0.05341453 -0.12068263  0.11895857 -0.07161383  0.30040285 -0.0982536
 -0.19307192 -0.13297038 -0.0432517   0.16833669 -0.19110265 -0.04717913
 -0.02954883  0.00740185  0.14751145 -0.02821856  0.0240616   0.1052933
 -0.09870665 -0.35441327 -0.10700872 -0.13968822  0.1297611  -0.06518571
 -0.11000428  0.00430838 -0.18920819 -0.10790915  0.01010919  0.05602625
 -0.01984329 -0.06941251  0.17850769 -0.0209288  -0.19430046  0.04666433
 -0.02037854  0.21463364  0.1946647   0.13111556  0.055533   -0.14113581
  0.11552396 -0.17184375  0.03417682  0.12563762  0.10261601  0.04862581
  0.00332331 -0.19166358  0.02919931  0.0565664  -0.2065226   0.08309706
  0.02688248 -0.08812416  0.06695857  0.00216554  0.20847526  0.02063715
 -0.10584074 -0.13710035  0.16163038 -0.18136121 -0.00102618  0.09678693
 -0.13797626 -0.22584508 -0.36579517  0.01951503  0.44172436  0.12658432
 -0.19356121  0.05667387 -0.05013755 -0.03483341  0.15614901  0.18278764
  0.01083723  0.00779826 -0.13796857 -0.00101556  0.17868279 -0.06858585
 -0.03057359  0.25208533 -0.03322823  0.08046496  0.03445049  0.07283118
 -0.11826247  0.02318436 -0.04416364 -0.02872332  0.07185294  0.00046501
  0.03806131  0.10156011 -0.12216035  0.11913437 -0.05713023  0.02708589
 -0.00499761 -0.03943159 -0.10759389 -0.03426946  0.12867582 -0.23627247
  0.2045587   0.19164018  0.09220324  0.12553221  0.0834626   0.06310618
 -0.00605484 -0.03451728 -0.22218376 -0.01820623  0.05843785 -0.05072368
  0.11368878 -0.00981712]",2
